Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
0	0	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
1	1	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
21	1	-3743.112	-3727.018	-16.09404	0.2897372	0.1861759	0.2202319	-0.03469492	0.00808268	0.503244	0.0208584	0.00883186	0.455824	0.00315839	0.1606271	0.000318093	0.0262003	0.346627	3.62685	0.278794	0.300265	0.142427	0.278514	0.1259321	1.275505
22	0	-3745.748	-3723.446	-22.30206	0.2650197	0.20702	0.2285232	0.1100943	0.0109902	0.529784	0.0176181	0.0174365	0.414909	0.00926231	0.4313647	0.000671323	0.037921	0.40173	3.55968	0.288515	0.30575	0.130565	0.275171	0.5414591	0.796671
23	1	-3735.909	-3719.458	-16.45141	0.2649384	0.1771155	0.2818347	-0.09934433	0.00879163	0.488332	0.0118028	0.0100543	0.47405	0.00696912	0.1821887	0.000217611	0.0217034	0.321364	3.65672	0.289013	0.313217	0.135394	0.262376	0.08284441	2.199168
24	0	-3745.748	-3723.446	-22.30206	0.2650197	0.20702	0.2285232	0.1100943	0.0109902	0.529784	0.0176181	0.0174365	0.414909	0.00926231	0.4313647	0.000671323	0.037921	0.40173	3.55968	0.288515	0.30575	0.130565	0.275171	0.5414591	0.796671
25	1	-3735.909	-3719.458	-16.45141	0.2649384	0.1771155	0.2818347	-0.09934433	0.00879163	0.488332	0.0118028	0.0100543	0.47405	0.00696912	0.1821887	0.000217611	0.0217034	0.321364	3.65672	0.289013	0.313217	0.135394	0.262376	0.08284441	2.199168
26	0	-3741.982	-3723.491	-18.49187	0.298572	0.2041638	0.2497065	-0.1171048	0.0120454	0.450785	0.0124356	0.00967707	0.506929	0.00812751	0.3231471	0.000611519	0.0362116	0.394437	3.56874	0.304848	0.304259	0.131781	0.259112	0.2060422	1.568354
27	1	-3739.551	-3724.874	-14.67677	0.3048535	0.1954554	0.2558072	-0.02965354	0.00988871	0.523548	0.00867054	0.00651817	0.446303	0.00507243	0.05693056	0.000452407	0.0311955	0.371693	3.59666	0.300276	0.299887	0.128466	0.271372	0.02727701	2.087126
28	0	-3741.982	-3723.491	-18.49187	0.298572	0.2041638	0.2497065	-0.1171048	0.0120454	0.450785	0.0124356	0.00967707	0.506929	0.00812751	0.3231471	0.000611519	0.0362116	0.394437	3.56874	0.304848	0.304259	0.131781	0.259112	0.2060422	1.568354
29	1	-3739.551	-3724.874	-14.67677	0.3048535	0.1954554	0.2558072	-0.02965354	0.00988871	0.523548	0.00867054	0.00651817	0.446303	0.00507243	0.05693056	0.000452407	0.0311955	0.371693	3.59666	0.300276	0.299887	0.128466	0.271372	0.02727701	2.087126
30	0	-3740.819	-3722.108	-18.71116	0.2245901	0.206176	0.2886545	-0.02764405	0.0110716	0.472084	0.00699043	0.00621378	0.497248	0.00639209	0.2800195	0.000653242	0.0374127	0.399583	3.56235	0.296728	0.310398	0.123058	0.269817	0.2523755	1.109535
31	1	-3740.256	-3725.103	-15.15361	0.2909208	0.2325693	0.246769	0.0252161	0.0076785	0.524772	0.00763509	0.0190397	0.432938	0.00793625	0.06300951	0.00139645	0.0544234	0.463258	3.48092	0.319239	0.292291	0.133751	0.254719	0.08822561	0.7141862
32	0	-3740.819	-3722.108	-18.71116	0.2245901	0.206176	0.2886545	-0.02764405	0.0110716	0.472084	0.00699043	0.00621378	0.497248	0.00639209	0.2800195	0.000653242	0.0374127	0.399583	3.56235	0.296728	0.310398	0.123058	0.269817	0.2523755	1.109535
33	1	-3740.256	-3725.103	-15.15361	0.2909208	0.2325693	0.246769	0.0252161	0.0076785	0.524772	0.00763509	0.0190397	0.432938	0.00793625	0.06300951	0.00139645	0.0544234	0.463258	3.48092	0.319239	0.292291	0.133751	0.254719	0.08822561	0.7141862
34	0	-3735.536	-3719.473	-16.06351	0.2271429	0.1810285	0.3297611	-0.1108505	0.00815994	0.568216	0.00993074	0.00522315	0.40218	0.0062897	0.1412297	0.000257582	0.0235974	0.332367	3.64378	0.310229	0.275642	0.130138	0.283991	0.03037923	4.648891
35	1	-3748.275	-3731.357	-16.91741	0.2791774	0.2152602	0.3100292	-0.2211973	0.0166588	0.458336	0.00860822	0.0136967	0.493482	0.0092188	0.2562471	0.000866553	0.0430168	0.422301	3.53382	0.321424	0.294449	0.146161	0.237966	0.03504981	7.31094
