Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
8180	-3740.335	-3725.634	-14.70153	0.3194408	0.191555	0.2495132	-0.03784081	0.0199646	0.49867	0.0118248	0.00456712	0.46358	0.00139372	0.06503118	0.000391779	0.02905	0.36126	3.6093	0.291736	0.296185	0.147742	0.264336	0.02719038	2.391699
8180	-3740.335	-3725.634	-14.70153	0.3194408	0.191555	0.2495132	-0.03784081	0.0199646	0.49867	0.0118248	0.00456712	0.46358	0.00139372	0.06503118	0.000391779	0.02905	0.36126	3.6093	0.291736	0.296185	0.147742	0.264336	0.02719038	2.391699
8190	-3749.2	-3731.742	-17.45838	0.3617043	0.2367369	0.2801649	0.2452778	0.0147705	0.505385	0.00639985	0.00230901	0.469823	0.00131217	0.06089899	0.00155018	0.0572931	0.472669	3.46849	0.298533	0.304755	0.132854	0.263858	0.3061768	0.1989014
8190	-3749.2	-3731.742	-17.45838	0.3617043	0.2367369	0.2801649	0.2452778	0.0147705	0.505385	0.00639985	0.00230901	0.469823	0.00131217	0.06089899	0.00155018	0.0572931	0.472669	3.46849	0.298533	0.304755	0.132854	0.263858	0.3061768	0.1989014
8200	-3739.53	-3721.554	-17.97546	0.2646598	0.23737	0.2487697	0.004117784	0.0153064	0.509665	0.00603662	0.00427906	0.460349	0.00436318	0.234495	0.00157446	0.0577327	0.474083	3.46661	0.315113	0.27107	0.135292	0.278525	0.2386128	0.9827428
8200	-3739.53	-3721.554	-17.97546	0.2646598	0.23737	0.2487697	0.004117784	0.0153064	0.509665	0.00603662	0.00427906	0.460349	0.00436318	0.234495	0.00157446	0.0577327	0.474083	3.46661	0.315113	0.27107	0.135292	0.278525	0.2386128	0.9827428
8210	-3740.075	-3722.042	-18.03281	0.264814	0.2179401	0.2611484	0.07302173	0.0125127	0.597016	0.0079513	0.00770377	0.369522	0.00529406	0.1997202	0.000937646	0.0447236	0.428841	3.5255	0.293452	0.313958	0.113632	0.278958	0.2727419	0.732268
8210	-3740.075	-3722.042	-18.03281	0.264814	0.2179401	0.2611484	0.07302173	0.0125127	0.597016	0.0079513	0.00770377	0.369522	0.00529406	0.1997202	0.000937646	0.0447236	0.428841	3.5255	0.293452	0.313958	0.113632	0.278958	0.2727419	0.732268
8220	-3735.076	-3720.34	-14.73601	0.2878757	0.2153047	0.2616685	0.002909803	0.0173018	0.529277	0.0111609	0.00363188	0.429579	0.00904893	0.04135368	0.000867703	0.0430449	0.42241	3.53368	0.289779	0.298372	0.131119	0.280731	0.04426348	0.9342618
8220	-3735.076	-3720.34	-14.73601	0.2878757	0.2153047	0.2616685	0.002909803	0.0173018	0.529277	0.0111609	0.00363188	0.429579	0.00904893	0.04135368	0.000867703	0.0430449	0.42241	3.53368	0.289779	0.298372	0.131119	0.280731	0.04426348	0.9342618
8230	-3743.662	-3728.728	-14.93368	0.2384253	0.177452	0.2655858	-0.0179323	0.0194396	0.475918	0.00564609	0.0077701	0.482659	0.00856772	0.06276114	0.000220855	0.0218633	0.322315	3.6556	0.346343	0.272944	0.119479	0.261235	0.04482884	1.400017
8230	-3743.662	-3728.728	-14.93368	0.2384253	0.177452	0.2655858	-0.0179323	0.0194396	0.475918	0.00564609	0.0077701	0.482659	0.00856772	0.06276114	0.000220855	0.0218633	0.322315	3.6556	0.346343	0.272944	0.119479	0.261235	0.04482884	1.400017
8240	-3734.859	-3720.351	-14.50858	0.2756098	0.1815876	0.2633556	-0.02947419	0.0108624	0.508901	0.00638468	0.00551694	0.464528	0.00380611	0.04340201	0.000263707	0.0238741	0.333928	3.64193	0.303972	0.296448	0.132274	0.267306	0.01392782	3.116211
8240	-3734.859	-3720.351	-14.50858	0.2756098	0.1815876	0.2633556	-0.02947419	0.0108624	0.508901	0.00638468	0.00551694	0.464528	0.00380611	0.04340201	0.000263707	0.0238741	0.333928	3.64193	0.303972	0.296448	0.132274	0.267306	0.01392782	3.116211
8250	-3737.469	-3722.352	-15.11784	0.2731309	0.2184871	0.2704209	-0.09410405	0.0191071	0.452628	0.0122702	0.0007794	0.507438	0.00777813	0.1087398	0.000952632	0.0450749	0.430167	3.52381	0.279984	0.312124	0.147577	0.260315	0.01463571	7.429756
8250	-3737.469	-3722.352	-15.11784	0.2731309	0.2184871	0.2704209	-0.09410405	0.0191071	0.452628	0.0122702	0.0007794	0.507438	0.00777813	0.1087398	0.000952632	0.0450749	0.430167	3.52381	0.279984	0.312124	0.147577	0.260315	0.01463571	7.429756
8260	-3738.189	-3722.642	-15.5477	0.2944161	0.1946865	0.2331995	0.04446625	0.0166392	0.501827	0.0109157	0.0010956	0.456487	0.0130353	0.08377578	0.000439957	0.0307674	0.369648	3.59914	0.300533	0.303929	0.140203	0.255336	0.128242	0.6532631
8260	-3738.189	-3722.642	-15.5477	0.2944161	0.1946865	0.2331995	0.04446625	0.0166392	0.501827	0.0109157	0.0010956	0.456487	0.0130353	0.08377578	0.000439957	0.0307674	0.369648	3.59914	0.300533	0.303929	0.140203	0.255336	0.128242	0.6532631
8270	-3735.876	-3721.795	-14.08115	0.2887895	0.2347338	0.2470651	-0.02372847	0.0171668	0.504574	0.00532786	0.00893236	0.458986	0.005013	0.02481333	0.00147497	0.0559084	0.468167	3.47445	0.304473	0.293365	0.135251	0.266911	0.001084863	22.87232
8270	-3735.876	-3721.795	-14.08115	0.2887895	0.2347338	0.2470651	-0.02372847	0.0171668	0.504574	0.00532786	0.00893236	0.458986	0.005013	0.02481333	0.00147497	0.0559084	0.468167	3.47445	0.304473	0.293365	0.135251	0.266911	0.001084863	22.87232
8280	-3740.733	-3725.403	-15.32957	0.3016483	0.2264525	0.2251888	0.09729028	0.014075	0.424465	0.00700677	0.00803772	0.538189	0.00822658	0.04921303	0.00118966	0.0502933	0.449131	3.49939	0.300936	0.308668	0.133955	0.256441	0.1465033	0.3359175
8280	-3740.733	-3725.403	-15.32957	0.3016483	0.2264525	0.2251888	0.09729028	0.014075	0.424465	0.00700677	0.00803772	0.538189	0.00822658	0.04921303	0.00118966	0.0502933	0.449131	3.49939	0.300936	0.308668	0.133955	0.256441	0.1465033	0.3359175
8290	-3734.853	-3718.889	-15.96335	0.2403427	0.1880698	0.2645307	-0.06275007	0.012417	0.582396	0.00793581	0.00663908	0.385355	0.00525664	0.1496573	0.000342773	0.0271889	0.351811	3.62066	0.308531	0.308361	0.119614	0.263494	0.08690725	1.722035
8290	-3734.853	-3718.889	-15.96335	0.2403427	0.1880698	0.2645307	-0.06275007	0.012417	0.582396	0.00793581	0.00663908	0.385355	0.00525664	0.1496573	0.000342773	0.0271889	0.351811	3.62066	0.308531	0.308361	0.119614	0.263494	0.08690725	1.722035
8300	-3735.524	-3720.399	-15.12499	0.2424527	0.1922565	0.3007395	-0.03966652	0.0141626	0.49953	0.0132181	0.00538798	0.465216	0.00248539	0.06472062	0.000402223	0.0294311	0.363148	3.60702	0.305159	0.308948	0.141532	0.244361	0.0250541	2.583234
8300	-3735.524	-3720.399	-15.12499	0.2424527	0.1922565	0.3007395	-0.03966652	0.0141626	0.49953	0.0132181	0.00538798	0.465216	0.00248539	0.06472062	0.000402223	0.0294311	0.363148	3.60702	0.305159	0.308948	0.141532	0.244361	0.0250541	2.583234
8310	-3739.225	-3723.34	-15.88524	0.2308792	0.1901666	0.2869919	-0.004811153	0.0125643	0.51167	0.00663637	0.0148916	0.45077	0.00346778	0.1015966	0.000371686	0.0283021	0.35751	3.61382	0.325321	0.276681	0.138593	0.259404	0.09678541	1.049709
8310	-3739.225	-3723.34	-15.88524	0.2308792	0.1901666	0.2869919	-0.004811153	0.0125643	0.51167	0.00663637	0.0148916	0.45077	0.00346778	0.1015966	0.000371686	0.0283021	0.35751	3.61382	0.325321	0.276681	0.138593	0.259404	0.09678541	1.049709
8320	-3736.237	-3721.102	-15.13461	0.2119844	0.2161065	0.324585	0.0198925	0.0142214	0.527703	0.00380011	0.0089919	0.43985	0.00543366	0.02149808	0.00088859	0.0435533	0.424374	3.53118	0.29512	0.306796	0.135752	0.262332	0.04139058	0.5193955
8320	-3736.237	-3721.102	-15.13461	0.2119844	0.2161065	0.324585	0.0198925	0.0142214	0.527703	0.00380011	0.0089919	0.43985	0.00543366	0.02149808	0.00088859	0.0435533	0.424374	3.53118	0.29512	0.306796	0.135752	0.262332	0.04139058	0.5193955
8330	-3740.437	-3725.437	-15.00055	0.2223137	0.1786276	0.2629465	0.04005341	0.0218897	0.533743	0.00459735	0.00224816	0.436618	0.000904527	0.04130847	0.000232468	0.0224265	0.325632	3.65171	0.277149	0.318088	0.135986	0.268777	0.08136188	0.5077128
8330	-3740.437	-3725.437	-15.00055	0.2223137	0.1786276	0.2629465	0.04005341	0.0218897	0.533743	0.00459735	0.00224816	0.436618	0.000904527	0.04130847	0.000232468	0.0224265	0.325632	3.65171	0.277149	0.318088	0.135986	0.268777	0.08136188	0.5077128
8340	-3743.526	-3728.698	-14.82734	0.2248047	0.2173531	0.2404942	-0.1257157	0.0109717	0.44571	0.0151679	0.00819344	0.516057	0.00389945	0.1264741	0.000921745	0.0443478	0.427415	3.52732	0.305679	0.29038	0.152916	0.251025	0.0007584251	166.7589
8340	-3743.526	-3728.698	-14.82734	0.2248047	0.2173531	0.2404942	-0.1257157	0.0109717	0.44571	0.0151679	0.00819344	0.516057	0.00389945	0.1264741	0.000921745	0.0443478	0.427415	3.52732	0.305679	0.29038	0.152916	0.251025	0.0007584251	166.7589
8350	-3736.534	-3721.191	-15.34274	0.2293855	0.1627682	0.3238536	-0.04892733	0.0113181	0.521443	0.0110347	0.0121504	0.439177	0.00487669	0.06847515	0.000109383	0.015422	0.279915	3.70455	0.304072	0.295984	0.121205	0.27874	0.01954782	3.502956
8350	-3736.534	-3721.191	-15.34274	0.2293855	0.1627682	0.3238536	-0.04892733	0.0113181	0.521443	0.0110347	0.0121504	0.439177	0.00487669	0.06847515	0.000109383	0.015422	0.279915	3.70455	0.304072	0.295984	0.121205	0.27874	0.01954782	3.502956
8360	-3740.57	-3724.468	-16.10213	0.2062513	0.1935647	0.3487797	0.1480301	0.00611863	0.527534	0.0112818	0.021106	0.432498	0.00146113	0.005164591	0.000422235	0.0301474	0.366655	3.60278	0.281464	0.321648	0.122209	0.274678	0.1531947	0.0337126
8360	-3740.57	-3724.468	-16.10213	0.2062513	0.1935647	0.3487797	0.1480301	0.00611863	0.527534	0.0112818	0.021106	0.432498	0.00146113	0.005164591	0.000422235	0.0301474	0.366655	3.60278	0.281464	0.321648	0.122209	0.274678	0.1531947	0.0337126
8370	-3738.184	-3722.409	-15.77506	0.2493035	0.2132119	0.2987619	-0.161418	0.00726898	0.525853	0.00923959	0.0208117	0.43112	0.00570693	0.1657891	0.000814778	0.0417281	0.417252	3.5402	0.303822	0.289446	0.132853	0.273879	0.004371057	37.92883
8370	-3738.184	-3722.409	-15.77506	0.2493035	0.2132119	0.2987619	-0.161418	0.00726898	0.525853	0.00923959	0.0208117	0.43112	0.00570693	0.1657891	0.000814778	0.0417281	0.417252	3.5402	0.303822	0.289446	0.132853	0.273879	0.004371057	37.92883
8380	-3740.407	-3723.009	-17.39746	0.2713029	0.1881381	0.2978577	-0.1656976	0.00906675	0.582011	0.0171164	0.007403	0.381237	0.00316592	0.2599544	0.000343687	0.0272248	0.351998	3.62043	0.31145	0.284301	0.135355	0.268893	0.0942568	2.757938
8380	-3740.407	-3723.009	-17.39746	0.2713029	0.1881381	0.2978577	-0.1656976	0.00906675	0.582011	0.0171164	0.007403	0.381237	0.00316592	0.2599544	0.000343687	0.0272248	0.351998	3.62043	0.31145	0.284301	0.135355	0.268893	0.0942568	2.757938
8390	-3742.257	-3726.15	-16.10754	0.2477748	0.1894785	0.301556	-0.0552033	0.0195795	0.567269	0.0102911	0.0119597	0.38752	0.0033808	0.1280413	0.00036201	0.0279346	0.355644	3.61606	0.296189	0.304263	0.130105	0.269443	0.07283801	1.757891
8390	-3742.257	-3726.15	-16.10754	0.2477748	0.1894785	0.301556	-0.0552033	0.0195795	0.567269	0.0102911	0.0119597	0.38752	0.0033808	0.1280413	0.00036201	0.0279346	0.355644	3.61606	0.296189	0.304263	0.130105	0.269443	0.07283801	1.757891
8400	-3741.155	-3725.717	-15.43737	0.2394346	0.178557	0.2557379	-0.06372504	0.0126748	0.599933	0.00522392	0.00284662	0.373901	0.00542104	0.12259	0.000231758	0.0223925	0.325433	3.65194	0.267112	0.308274	0.134528	0.290086	0.05886492	2.082564
8400	-3741.155	-3725.717	-15.43737	0.2394346	0.178557	0.2557379	-0.06372504	0.0126748	0.599933	0.00522392	0.00284662	0.373901	0.00542104	0.12259	0.000231758	0.0223925	0.325433	3.65194	0.267112	0.308274	0.134528	0.290086	0.05886492	2.082564
8410	-3741.939	-3724.395	-17.54394	0.2046248	0.2128054	0.3918178	-0.2619198	0.017499	0.452649	0.00214308	0.00575444	0.517815	0.0041391	0.2724081	0.000804763	0.0414741	0.416245	3.54148	0.28319	0.304111	0.148891	0.263808	0.01048822	25.97277
8410	-3741.939	-3724.395	-17.54394	0.2046248	0.2128054	0.3918178	-0.2619198	0.017499	0.452649	0.00214308	0.00575444	0.517815	0.0041391	0.2724081	0.000804763	0.0414741	0.416245	3.54148	0.28319	0.304111	0.148891	0.263808	0.01048822	25.97277
8420	-3739.243	-3724.142	-15.10044	0.2215622	0.1843927	0.3167853	-0.004567152	0.0124223	0.384596	0.00779515	0.00919638	0.576697	0.00929264	0.03637645	0.000296066	0.0252846	0.341715	3.6327	0.318383	0.289898	0.143905	0.247814	0.0318093	1.143579
8420	-3739.243	-3724.142	-15.10044	0.2215622	0.1843927	0.3167853	-0.004567152	0.0124223	0.384596	0.00779515	0.00919638	0.576697	0.00929264	0.03637645	0.000296066	0.0252846	0.341715	3.6327	0.318383	0.289898	0.143905	0.247814	0.0318093	1.143579
8430	-3735.583	-3720.882	-14.70155	0.2186397	0.206606	0.2716876	0.01447439	0.0135999	0.538747	0.00689296	0.00826005	0.423519	0.00898134	0.03006049	0.00066241	0.0376713	0.400678	3.56099	0.297482	0.301791	0.129537	0.271191	0.04453488	0.6749876
8430	-3735.583	-3720.882	-14.70155	0.2186397	0.206606	0.2716876	0.01447439	0.0135999	0.538747	0.00689296	0.00826005	0.423519	0.00898134	0.03006049	0.00066241	0.0376713	0.400678	3.56099	0.297482	0.301791	0.129537	0.271191	0.04453488	0.6749876
8440	-3739.954	-3723.092	-16.86205	0.2239384	0.1934802	0.3471689	0.1517262	0.0104989	0.486406	0.0028737	0.0180058	0.466144	0.0160707	0.04763129	0.000420921	0.0301009	0.366428	3.60305	0.3156	0.29624	0.127271	0.260889	0.1993575	0.2389239
8440	-3739.954	-3723.092	-16.86205	0.2239384	0.1934802	0.3471689	0.1517262	0.0104989	0.486406	0.0028737	0.0180058	0.466144	0.0160707	0.04763129	0.000420921	0.0301009	0.366428	3.60305	0.3156	0.29624	0.127271	0.260889	0.1993575	0.2389239
8450	-3743.429	-3728.165	-15.26324	0.2290965	0.1609574	0.3070486	-0.023194	0.0134255	0.556656	0.000547881	0.0147152	0.389244	0.025412	0.06191674	9.94155e-05	0.0147065	0.274573	3.71062	0.303543	0.323129	0.11747	0.255858	0.03872274	1.598976
8450	-3743.429	-3728.165	-15.26324	0.2290965	0.1609574	0.3070486	-0.023194	0.0134255	0.556656	0.000547881	0.0147152	0.389244	0.025412	0.06191674	9.94155e-05	0.0147065	0.274573	3.71062	0.303543	0.323129	0.11747	0.255858	0.03872274	1.598976
8460	-3738.912	-3724.206	-14.70565	0.2165546	0.182868	0.3021233	0.008044288	0.0166989	0.516416	0.000896668	0.00239517	0.447111	0.0164826	0.01447547	0.000278137	0.0245134	0.337492	3.63772	0.288103	0.326372	0.131447	0.254078	0.02251975	0.6427897
8460	-3738.912	-3724.206	-14.70565	0.2165546	0.182868	0.3021233	0.008044288	0.0166989	0.516416	0.000896668	0.00239517	0.447111	0.0164826	0.01447547	0.000278137	0.0245134	0.337492	3.63772	0.288103	0.326372	0.131447	0.254078	0.02251975	0.6427897
8470	-3742.774	-3724.177	-18.59684	0.2228697	0.1643613	0.2861981	0.1747826	0.0205229	0.519423	0.00148279	0.00649	0.449714	0.00236676	0.1740425	0.000118769	0.0160661	0.284596	3.69922	0.289708	0.308793	0.136535	0.264963	0.3488251	0.4989391
8470	-3742.774	-3724.177	-18.59684	0.2228697	0.1643613	0.2861981	0.1747826	0.0205229	0.519423	0.00148279	0.00649	0.449714	0.00236676	0.1740425	0.000118769	0.0160661	0.284596	3.69922	0.289708	0.308793	0.136535	0.264963	0.3488251	0.4989391
8480	-3738.775	-3723.421	-15.35474	0.2139315	0.2038548	0.3150045	0.08471718	0.0183508	0.560995	0.0016275	0.00405696	0.41027	0.00469941	0.007884787	0.000605281	0.0360285	0.393643	3.56972	0.304681	0.300195	0.136946	0.258178	0.09260197	0.08514708
8480	-3738.775	-3723.421	-15.35474	0.2139315	0.2038548	0.3150045	0.08471718	0.0183508	0.560995	0.0016275	0.00405696	0.41027	0.00469941	0.007884787	0.000605281	0.0360285	0.393643	3.56972	0.304681	0.300195	0.136946	0.258178	0.09260197	0.08514708
8490	-3738.548	-3722.884	-15.66388	0.2013267	0.1779657	0.3633867	0.06398237	0.0076806	0.451201	0.01105	0.00193805	0.516381	0.0117492	0.00839979	0.000225875	0.0221086	0.323766	3.6539	0.304452	0.326772	0.129269	0.239507	0.07238216	0.1160478
8490	-3738.548	-3722.884	-15.66388	0.2013267	0.1779657	0.3633867	0.06398237	0.0076806	0.451201	0.01105	0.00193805	0.516381	0.0117492	0.00839979	0.000225875	0.0221086	0.323766	3.6539	0.304452	0.326772	0.129269	0.239507	0.07238216	0.1160478
8500	-3734.631	-3717.488	-17.14232	0.2235483	0.188743	0.3221997	-0.1675977	0.00625335	0.511616	0.0125296	0.00673897	0.460166	0.00269546	0.2392998	0.00035187	0.0275442	0.353645	3.61846	0.291319	0.305044	0.134203	0.269435	0.07170204	3.337419
8500	-3734.631	-3717.488	-17.14232	0.2235483	0.188743	0.3221997	-0.1675977	0.00625335	0.511616	0.0125296	0.00673897	0.460166	0.00269546	0.2392998	0.00035187	0.0275442	0.353645	3.61846	0.291319	0.305044	0.134203	0.269435	0.07170204	3.337419
8510	-3739.504	-3722.752	-16.75207	0.2031755	0.2176312	0.3692809	-0.02720729	0.0113536	0.507139	0.00832988	0.0128705	0.454416	0.00589143	0.117506	0.000929254	0.0445257	0.428091	3.52645	0.303696	0.312784	0.12328	0.26024	0.09029866	1.301303
8510	-3739.504	-3722.752	-16.75207	0.2031755	0.2176312	0.3692809	-0.02720729	0.0113536	0.507139	0.00832988	0.0128705	0.454416	0.00589143	0.117506	0.000929254	0.0445257	0.428091	3.52645	0.303696	0.312784	0.12328	0.26024	0.09029866	1.301303
8520	-3744.747	-3728.686	-16.06026	0.2092636	0.1783742	0.2965904	-0.1144804	0.0115219	0.505223	0.00594388	0.0144374	0.439778	0.0230958	0.1637589	0.000229927	0.0223045	0.324918	3.65255	0.2883	0.286869	0.134637	0.290194	0.04927856	3.323127
8520	-3744.747	-3728.686	-16.06026	0.2092636	0.1783742	0.2965904	-0.1144804	0.0115219	0.505223	0.00594388	0.0144374	0.439778	0.0230958	0.1637589	0.000229927	0.0223045	0.324918	3.65255	0.2883	0.286869	0.134637	0.290194	0.04927856	3.323127
8530	-3739.12	-3723.537	-15.58245	0.2800371	0.1842216	0.2493817	-0.1280132	0.01185	0.514993	0.0116061	0.0166436	0.43674	0.0081671	0.1648105	0.000294013	0.0251975	0.341242	3.63327	0.284343	0.306093	0.137829	0.271735	0.03679725	4.47888
8530	-3739.12	-3723.537	-15.58245	0.2800371	0.1842216	0.2493817	-0.1280132	0.01185	0.514993	0.0116061	0.0166436	0.43674	0.0081671	0.1648105	0.000294013	0.0251975	0.341242	3.63327	0.284343	0.306093	0.137829	0.271735	0.03679725	4.47888
8540	-3739.165	-3723.632	-15.53236	0.2743088	0.1963159	0.2230614	-0.03414365	0.0138586	0.584322	0.0106726	0.00711757	0.38284	0.00118919	0.1284942	0.000466639	0.0316775	0.373975	3.59388	0.285713	0.301594	0.124435	0.288258	0.0943506	1.361881
8540	-3739.165	-3723.632	-15.53236	0.2743088	0.1963159	0.2230614	-0.03414365	0.0138586	0.584322	0.0106726	0.00711757	0.38284	0.00118919	0.1284942	0.000466639	0.0316775	0.373975	3.59388	0.285713	0.301594	0.124435	0.288258	0.0943506	1.361881
8550	-3740.278	-3724.721	-15.55636	0.3058885	0.2147353	0.2422044	-0.06262081	0.0112624	0.527572	0.0104991	0.00862602	0.438744	0.00329655	0.1314762	0.000853075	0.0426852	0.421011	3.53545	0.282744	0.296042	0.141643	0.27957	0.06885538	1.909454
8550	-3740.278	-3724.721	-15.55636	0.3058885	0.2147353	0.2422044	-0.06262081	0.0112624	0.527572	0.0104991	0.00862602	0.438744	0.00329655	0.1314762	0.000853075	0.0426852	0.421011	3.53545	0.282744	0.296042	0.141643	0.27957	0.06885538	1.909454
8560	-3739.414	-3724.297	-15.11709	0.2784658	0.1965112	0.259307	0.1103756	0.0117978	0.50664	0.0112194	0.00703548	0.457548	0.00575915	0.01305889	0.000469914	0.0317874	0.374491	3.59325	0.281097	0.299812	0.121287	0.297804	0.1234345	0.1057961
8560	-3739.414	-3724.297	-15.11709	0.2784658	0.1965112	0.259307	0.1103756	0.0117978	0.50664	0.0112194	0.00703548	0.457548	0.00575915	0.01305889	0.000469914	0.0317874	0.374491	3.59325	0.281097	0.299812	0.121287	0.297804	0.1234345	0.1057961
8570	-3739.258	-3721.299	-17.95988	0.2642785	0.1957934	0.2904497	0.1101595	0.00934816	0.562593	0.0109262	0.0141223	0.397456	0.00555477	0.1628308	0.000457961	0.0313845	0.37259	3.59557	0.297044	0.289931	0.122807	0.290218	0.2729903	0.5964711
8570	-3739.258	-3721.299	-17.95988	0.2642785	0.1957934	0.2904497	0.1101595	0.00934816	0.562593	0.0109262	0.0141223	0.397456	0.00555477	0.1628308	0.000457961	0.0313845	0.37259	3.59557	0.297044	0.289931	0.122807	0.290218	0.2729903	0.5964711
8580	-3730.607	-3714.914	-15.69299	0.2172497	0.1846155	0.335277	-0.006230928	0.0128026	0.551124	0.00904335	0.00463246	0.41705	0.00534822	0.06237963	0.000298755	0.0253982	0.342331	3.63197	0.302908	0.300636	0.125501	0.270955	0.0561487	1.110972
8580	-3730.607	-3714.914	-15.69299	0.2172497	0.1846155	0.335277	-0.006230928	0.0128026	0.551124	0.00904335	0.00463246	0.41705	0.00534822	0.06237963	0.000298755	0.0253982	0.342331	3.63197	0.302908	0.300636	0.125501	0.270955	0.0561487	1.110972
8590	-3741.141	-3724.515	-16.62571	0.2254095	0.1913618	0.2572192	-0.1975636	0.017661	0.534588	0.00877203	0.00508882	0.424509	0.00938058	0.2612138	0.000388937	0.0289454	0.360739	3.60993	0.271439	0.285637	0.152508	0.290416	0.06365028	4.103892
8590	-3741.141	-3724.515	-16.62571	0.2254095	0.1913618	0.2572192	-0.1975636	0.017661	0.534588	0.00877203	0.00508882	0.424509	0.00938058	0.2612138	0.000388937	0.0289454	0.360739	3.60993	0.271439	0.285637	0.152508	0.290416	0.06365028	4.103892
8600	-3741.412	-3724.28	-17.13126	0.2365327	0.1928239	0.3279805	-0.1466611	0.0176307	0.555284	0.00467831	0.00751457	0.412982	0.00191026	0.2226543	0.000410817	0.0297409	0.364671	3.60518	0.306345	0.304669	0.132276	0.256709	0.07599329	2.929921
8600	-3741.412	-3724.28	-17.13126	0.2365327	0.1928239	0.3279805	-0.1466611	0.0176307	0.555284	0.00467831	0.00751457	0.412982	0.00191026	0.2226543	0.000410817	0.0297409	0.364671	3.60518	0.306345	0.304669	0.132276	0.256709	0.07599329	2.929921
8610	-3734.129	-3718.123	-16.00695	0.2347749	0.1973445	0.3088291	-0.1685973	0.0149339	0.565456	0.0107009	0.00544686	0.401496	0.00196626	0.1786706	0.000484067	0.0322577	0.376692	3.59057	0.302849	0.286782	0.132766	0.277602	0.01007334	17.73698
8610	-3734.129	-3718.123	-16.00695	0.2347749	0.1973445	0.3088291	-0.1685973	0.0149339	0.565456	0.0107009	0.00544686	0.401496	0.00196626	0.1786706	0.000484067	0.0322577	0.376692	3.59057	0.302849	0.286782	0.132766	0.277602	0.01007334	17.73698
8620	-3738.775	-3723.046	-15.72883	0.2729362	0.1915825	0.2371638	-0.1540527	0.0135833	0.540162	0.0173185	0.00358078	0.41582	0.00953569	0.1901833	0.000392184	0.0290649	0.361334	3.60921	0.305813	0.299295	0.132993	0.2619	0.03613056	5.263779
8620	-3738.775	-3723.046	-15.72883	0.2729362	0.1915825	0.2371638	-0.1540527	0.0135833	0.540162	0.0173185	0.00358078	0.41582	0.00953569	0.1901833	0.000392184	0.0290649	0.361334	3.60921	0.305813	0.299295	0.132993	0.2619	0.03613056	5.263779
8630	-3737.384	-3720.681	-16.70339	0.2184332	0.203164	0.3358808	0.1037754	0.00924372	0.560408	0.0108802	0.00240388	0.411188	0.00587666	0.07082078	0.0005915	0.0356205	0.391865	3.57192	0.304832	0.306038	0.124209	0.264921	0.1745962	0.4056261
8630	-3737.384	-3720.681	-16.70339	0.2184332	0.203164	0.3358808	0.1037754	0.00924372	0.560408	0.0108802	0.00240388	0.411188	0.00587666	0.07082078	0.0005915	0.0356205	0.391865	3.57192	0.304832	0.306038	0.124209	0.264921	0.1745962	0.4056261
8640	-3739.943	-3721.85	-18.09256	0.2216964	0.1650208	0.3557921	0.2852369	0.00886639	0.589283	0.00475559	0.00365045	0.374106	0.0193387	0.05248444	0.000122829	0.0163368	0.286528	3.69701	0.29733	0.312124	0.121511	0.269036	0.3377213	0.1554075
8640	-3739.943	-3721.85	-18.09256	0.2216964	0.1650208	0.3557921	0.2852369	0.00886639	0.589283	0.00475559	0.00365045	0.374106	0.0193387	0.05248444	0.000122829	0.0163368	0.286528	3.69701	0.29733	0.312124	0.121511	0.269036	0.3377213	0.1554075
8650	-3745.893	-3728.495	-17.39808	0.2020652	0.1879965	0.3700223	-0.147652	0.00933177	0.55749	0.0102932	0.00256743	0.416209	0.00410842	0.2208266	0.000341792	0.0271503	0.351611	3.6209	0.313947	0.288098	0.121779	0.276176	0.07317458	3.017805
8650	-3745.893	-3728.495	-17.39808	0.2020652	0.1879965	0.3700223	-0.147652	0.00933177	0.55749	0.0102932	0.00256743	0.416209	0.00410842	0.2208266	0.000341792	0.0271503	0.351611	3.6209	0.313947	0.288098	0.121779	0.276176	0.07317458	3.017805
8660	-3739.329	-3720.899	-18.43064	0.1779137	0.198587	0.3995131	-0.1641627	0.0121495	0.556759	0.00579604	0.00466164	0.415256	0.00537822	0.2781002	0.000505732	0.0329643	0.37996	3.58657	0.316159	0.303528	0.125701	0.254611	0.1139375	2.440813
8660	-3739.329	-3720.899	-18.43064	0.1779137	0.198587	0.3995131	-0.1641627	0.0121495	0.556759	0.00579604	0.00466164	0.415256	0.00537822	0.2781002	0.000505732	0.0329643	0.37996	3.58657	0.316159	0.303528	0.125701	0.254611	0.1139375	2.440813
